Timestamp,Tension 1 (N),Tension 2 (N),X Coordinate (m),Y Coordinate (m)
2024-09-05 20:08:39.061,46.25,20.25,1.5,35.25
2024-09-05 20:08:39.164,47.25,20.25,1.5,35.75
2024-09-05 20:08:39.266,46.00000000000001,22.0,1.5,36.0
2024-09-05 20:08:39.369,44.0,21.749999999999996,1.5,34.875
2024-09-05 20:08:39.472,46.99999999999999,22.250000000000004,1.5,36.625
2024-09-05 20:08:39.574,42.25,20.0,1.5,33.125
2024-09-05 20:08:39.677,44.75,20.5,1.5,34.625
2024-09-05 20:08:39.779,44.75,19.0,1.5,33.875
2024-09-05 20:08:39.882,42.25,19.25,1.5,32.75
2024-09-05 20:08:39.985,44.99999999999999,20.0,1.5,34.5
2024-09-05 20:08:40.087,47.5,19.0,1.5,35.25
2024-09-05 20:08:40.190,47.5,21.749999999999996,1.5,36.625
2024-09-05 20:08:40.293,44.25,23.000000000000004,1.5,35.625
2024-09-05 20:08:40.395,44.99999999999999,23.249999999999996,1.5,36.12499999999999
2024-09-05 20:08:40.498,45.25,19.0,1.5,34.125
2024-09-05 20:08:40.600,47.25,16.75,1.5,34.0
2024-09-05 20:08:40.703,44.99999999999999,20.999999999999996,1.5,34.99999999999999
2024-09-05 20:08:40.806,44.99999999999999,16.0,1.5,32.5
2024-09-05 20:08:40.908,42.5,20.5,1.5,33.5
2024-09-05 20:08:41.011,45.75,19.5,1.5,34.625
2024-09-05 20:08:41.113,46.49999999999999,21.500000000000004,1.5,36.0
2024-09-05 20:08:41.216,46.25,21.749999999999996,1.5,36.0
2024-09-05 20:08:41.319,46.00000000000001,18.25,1.5,34.125
2024-09-05 20:08:41.421,44.50000000000001,18.75,1.5,33.625
2024-09-05 20:08:41.524,50.0,18.75,1.5,36.375
2024-09-05 20:08:41.627,48.0,21.500000000000004,1.5,36.75
2024-09-05 20:08:41.729,45.75,18.0,1.5,33.875
2024-09-05 20:08:41.832,43.00000000000001,20.5,1.5,33.75
2024-09-05 20:08:41.934,48.25,18.0,1.5,35.125
2024-09-05 20:08:42.037,48.0,17.0,1.5,34.5
2024-09-05 20:08:42.140,40.75,18.5,1.5,31.625
2024-09-05 20:08:42.242,39.75,20.5,1.5,32.125
2024-09-05 20:08:42.345,42.75,19.0,1.5,32.875
2024-09-05 20:08:42.448,42.75,21.500000000000004,1.5,34.125
2024-09-05 20:08:42.550,48.5,18.5,1.5,35.5
2024-09-05 20:08:42.653,46.49999999999999,20.5,1.5,35.5
2024-09-05 20:08:42.756,47.5,20.75,1.5,36.125
2024-09-05 20:08:42.858,44.99999999999999,17.75,1.5,33.375
2024-09-05 20:08:42.961,47.5,20.5,1.5,36.0
2024-09-05 20:08:43.064,49.24999999999999,17.5,1.5,35.375
2024-09-05 20:08:43.166,49.24999999999999,17.25,1.5,35.25
2024-09-05 20:08:43.269,44.99999999999999,18.75,1.5,33.875
2024-09-05 20:08:43.372,43.25,20.5,1.5,33.875
2024-09-05 20:08:43.474,43.49999999999999,20.5,1.5,34.0
2024-09-05 20:08:43.577,43.75,20.0,1.5,33.875
2024-09-05 20:08:43.679,42.5,17.5,1.5,32.0
2024-09-05 20:08:43.782,46.75,18.75,1.5,34.75
2024-09-05 20:08:43.884,46.25,16.25,1.5,33.25
2024-09-05 20:08:43.987,47.5,20.0,1.5,35.75
2024-09-05 20:08:44.089,47.74999999999999,20.0,1.5,35.875
2024-09-05 20:08:44.192,47.25,19.0,1.5,35.125
2024-09-05 20:08:44.295,51.5,20.25,1.5,37.875
2024-09-05 20:08:44.397,48.75,22.75,1.5,37.75
2024-09-05 20:08:44.500,44.0,20.5,1.5,34.25
2024-09-05 20:08:44.602,44.75,20.0,1.5,34.375
2024-09-05 20:08:44.705,44.99999999999999,22.75,1.5,35.875
2024-09-05 20:08:44.808,44.99999999999999,21.749999999999996,1.5,35.37499999999999
2024-09-05 20:08:44.911,46.00000000000001,20.25,1.5,35.125
2024-09-05 20:08:45.013,46.25,18.75,1.5,34.5
2024-09-05 20:08:45.116,48.0,16.0,1.5,34.0
2024-09-05 20:08:45.219,46.49999999999999,18.5,1.5,34.5
2024-09-05 20:08:45.321,46.49999999999999,20.25,1.5,35.375
2024-09-05 20:08:45.424,46.25,17.75,1.5,34.0
2024-09-05 20:08:45.527,46.00000000000001,20.25,1.5,35.125
2024-09-05 20:08:45.629,44.0,18.75,1.5,33.375
2024-09-05 20:08:45.732,41.99999999999999,17.5,1.5,31.749999999999996
2024-09-05 20:08:45.835,43.00000000000001,18.75,1.5,32.875
2024-09-05 20:08:45.937,42.25,19.75,1.5,33.0
2024-09-05 20:08:46.040,46.25,19.5,1.5,34.875
2024-09-05 20:08:46.143,43.00000000000001,18.75,1.5,32.875
2024-09-05 20:08:46.245,42.75,16.75,1.5,31.75
2024-09-05 20:08:46.348,44.75,20.75,1.5,34.75
2024-09-05 20:08:46.450,44.0,16.75,1.5,32.375
2024-09-05 20:08:46.553,46.00000000000001,20.999999999999996,1.5,35.5
2024-09-05 20:08:46.656,45.75,22.0,1.5,35.875
2024-09-05 20:08:46.758,46.00000000000001,20.999999999999996,1.5,35.5
2024-09-05 20:08:46.861,44.50000000000001,22.499999999999996,1.5,35.5
2024-09-05 20:08:46.964,42.25,21.500000000000004,1.5,33.875
2024-09-05 20:08:47.066,43.00000000000001,17.0,1.5,32.0
2024-09-05 20:08:47.169,44.25,20.25,1.5,34.25
2024-09-05 20:08:47.272,42.75,15.75,1.5,31.25
2024-09-05 20:08:47.374,44.0,21.25,1.5,34.625
2024-09-05 20:08:47.477,48.5,20.0,1.5,36.25
2024-09-05 20:08:47.580,46.99999999999999,21.25,1.5,36.125
2024-09-05 20:08:47.683,48.25,20.0,1.5,36.125
2024-09-05 20:08:47.785,43.49999999999999,20.999999999999996,1.5,34.24999999999999
2024-09-05 20:08:47.888,47.25,22.0,1.5,36.625
2024-09-05 20:08:47.991,46.49999999999999,18.25,1.5,34.375
2024-09-05 20:08:48.093,47.5,17.25,1.5,34.375
2024-09-05 20:08:48.196,44.99999999999999,19.75,1.5,34.375
2024-09-05 20:08:48.299,42.25,16.75,1.5,31.5
2024-09-05 20:08:48.401,44.75,20.75,1.5,34.75
2024-09-05 20:08:48.504,44.0,16.0,1.5,32.0
2024-09-05 20:08:48.607,42.75,21.25,1.5,34.0
2024-09-05 20:08:48.710,44.25,22.0,1.5,35.125
2024-09-05 20:08:48.812,38.0,20.999999999999996,1.5,31.5
2024-09-05 20:08:48.915,45.25,21.749999999999996,1.5,35.5
2024-09-05 20:08:49.018,45.25,20.999999999999996,1.5,35.125
2024-09-05 20:08:49.120,46.75,20.5,1.5,35.625
2024-09-05 20:08:49.223,11.749999999999998,12.5,1.5,14.125
2024-09-05 20:08:49.326,12.0,12.25,1.5,14.125
2024-09-05 20:08:49.428,12.0,12.0,1.5,14.0
2024-09-05 20:08:49.530,11.500000000000002,12.25,1.5,13.875
2024-09-05 20:08:49.633,61.75000000000001,34.25,1.5,50.0
2024-09-05 20:08:49.736,45.75,21.25,1.5,35.5
2024-09-05 20:08:49.838,45.75,21.500000000000004,1.5,35.625
2024-09-05 20:08:49.941,12.0,12.5,1.5,14.25
2024-09-05 20:08:50.044,12.0,12.25,1.5,14.125
2024-09-05 20:08:50.146,12.25,12.5,1.5,14.375
2024-09-05 20:08:50.249,12.25,12.5,1.5,14.375
2024-09-05 20:08:50.351,12.0,12.5,1.5,14.25
2024-09-05 20:08:50.454,12.25,12.25,1.5,14.25
2024-09-05 20:08:50.556,12.5,12.5,1.5,14.5
2024-09-05 20:08:50.659,12.25,12.25,1.5,14.25
2024-09-05 20:08:50.761,12.0,12.5,1.5,14.25
2024-09-05 20:08:50.864,12.25,12.75,1.5,14.5
2024-09-05 20:08:50.967,12.25,12.5,1.5,14.375
2024-09-05 20:08:51.069,12.0,12.25,1.5,14.125
2024-09-05 20:08:51.172,12.0,12.5,1.5,14.25
2024-09-05 20:08:51.274,12.25,12.75,1.5,14.5
2024-09-05 20:08:51.377,39.75,50.24999999999999,1.5,47.0
2024-09-05 20:08:51.480,18.75,37.25,1.5,30.0
2024-09-05 20:08:51.582,16.75,35.75,1.5,28.25
2024-09-05 20:08:51.685,17.5,36.25,1.5,28.875
2024-09-05 20:08:51.788,18.25,35.75,1.5,29.0
2024-09-05 20:08:51.890,18.25,36.5,1.5,29.375
2024-09-05 20:08:51.993,17.75,36.25,1.5,29.0
2024-09-05 20:08:52.095,18.25,35.25,1.5,28.75
2024-09-05 20:08:52.198,18.25,29.749999999999996,1.5,26.0
2024-09-05 20:08:52.301,19.5,36.5,1.5,30.0
2024-09-05 20:08:52.403,18.0,32.75,1.5,27.375
2024-09-05 20:08:52.506,18.75,35.5,1.5,29.125
2024-09-05 20:08:52.609,17.0,34.5,1.5,27.75
2024-09-05 20:08:52.711,17.75,36.5,1.5,29.125
2024-09-05 20:08:52.814,19.5,32.5,1.5,28.0
2024-09-05 20:08:52.917,17.25,36.25,1.5,28.75
2024-09-05 20:08:53.019,19.25,37.25,1.5,30.25
2024-09-05 20:08:53.122,19.5,36.25,1.5,29.875
2024-09-05 20:08:53.225,19.0,36.5,1.5,29.75
2024-09-05 20:08:53.327,17.25,32.0,1.5,26.625
2024-09-05 20:08:53.430,19.5,36.0,1.5,29.75
2024-09-05 20:08:53.532,19.0,34.25,1.5,28.625
2024-09-05 20:08:53.635,18.5,35.25,1.5,28.875
2024-09-05 20:08:53.738,20.5,36.5,1.5,30.5
2024-09-05 20:08:53.840,22.0,36.0,1.5,31.0
2024-09-05 20:08:53.943,20.0,35.25,1.5,29.625
2024-09-05 20:08:54.046,20.0,36.0,1.5,30.0
2024-09-05 20:08:54.148,19.75,37.0,1.5,30.375
2024-09-05 20:08:54.251,17.5,36.0,1.5,28.75
2024-09-05 20:08:54.354,17.25,30.5,1.5,25.875
2024-09-05 20:08:54.456,18.0,38.0,1.5,30.0
2024-09-05 20:08:54.559,20.5,37.0,1.5,30.75
2024-09-05 20:08:54.662,19.5,36.25,1.5,29.875
2024-09-05 20:08:54.765,18.75,37.0,1.5,29.875
2024-09-05 20:08:54.867,18.5,36.5,1.5,29.5
2024-09-05 20:08:54.970,20.999999999999996,36.25,1.5,30.625
2024-09-05 20:08:55.072,21.25,37.0,1.5,31.125
2024-09-05 20:08:55.175,17.5,37.5,1.5,29.5
2024-09-05 20:08:55.277,20.75,36.0,1.5,30.375
2024-09-05 20:08:55.380,21.749999999999996,36.75,1.5,31.25
2024-09-05 20:08:55.483,18.25,37.5,1.5,29.875
2024-09-05 20:08:55.585,20.5,37.74999999999999,1.5,31.124999999999996
2024-09-05 20:08:55.688,18.75,36.5,1.5,29.625
2024-09-05 20:08:55.791,16.5,37.0,1.5,28.75
2024-09-05 20:08:55.893,19.25,37.25,1.5,30.25
2024-09-05 20:08:55.996,14.249999999999998,33.5,1.5,25.875
2024-09-05 20:08:56.099,16.0,32.5,1.5,26.25
2024-09-05 20:08:56.202,15.0,36.75,1.5,27.875
2024-09-05 20:08:56.305,18.25,37.25,1.5,29.75
2024-09-05 20:08:56.408,17.75,37.5,1.5,29.625
2024-09-05 20:08:56.510,14.749999999999998,36.75,1.5,27.75
2024-09-05 20:08:56.613,15.75,38.0,1.5,28.875
2024-09-05 20:08:56.715,16.0,37.5,1.5,28.75
2024-09-05 20:08:56.818,17.5,38.5,1.5,30.0
2024-09-05 20:08:56.921,16.0,38.0,1.5,29.0
2024-09-05 20:08:57.023,14.000000000000002,37.25,1.5,27.625
2024-09-05 20:08:57.126,16.0,38.0,1.5,29.0
2024-09-05 20:08:57.229,18.25,37.25,1.5,29.75
2024-09-05 20:08:57.331,16.75,34.75,1.5,27.75
2024-09-05 20:08:57.434,16.5,36.0,1.5,28.25
2024-09-05 20:08:57.537,16.5,38.0,1.5,29.25
2024-09-05 20:08:57.639,17.25,38.25,1.5,29.75
2024-09-05 20:08:57.742,16.25,39.0,1.5,29.625
2024-09-05 20:08:57.845,17.5,35.0,1.5,28.25
2024-09-05 20:08:57.947,7.249999999999999,38.25,1.5,24.75
2024-09-05 20:08:58.050,18.25,38.75000000000001,1.5,30.500000000000004
2024-09-05 20:08:58.153,16.75,38.25,1.5,29.5
2024-09-05 20:08:58.256,17.75,36.25,1.5,29.0
2024-09-05 20:08:58.358,19.0,34.0,1.5,28.5
2024-09-05 20:08:58.461,15.5,37.0,1.5,28.25
2024-09-05 20:08:58.563,14.000000000000002,36.75,1.5,27.375
2024-09-05 20:08:58.666,18.25,36.0,1.5,29.125
2024-09-05 20:08:58.768,17.5,36.25,1.5,28.875
2024-09-05 20:08:58.871,16.5,38.5,1.5,29.5
2024-09-05 20:08:58.973,14.749999999999998,37.5,1.5,28.125
2024-09-05 20:08:59.076,19.75,38.5,1.5,31.125
2024-09-05 20:08:59.178,19.5,39.24999999999999,1.5,31.374999999999996
2024-09-05 20:08:59.281,17.25,37.74999999999999,1.5,29.499999999999996
2024-09-05 20:08:59.384,18.5,38.0,1.5,30.25
2024-09-05 20:08:59.486,13.75,39.24999999999999,1.5,28.499999999999996
2024-09-05 20:08:59.589,18.75,38.0,1.5,30.375
2024-09-05 20:08:59.691,19.25,37.74999999999999,1.5,30.499999999999996
2024-09-05 20:08:59.794,18.0,36.75,1.5,29.375
2024-09-05 20:08:59.897,18.25,37.0,1.5,29.625
2024-09-05 20:09:00.000,16.5,36.5,1.5,28.5
2024-09-05 20:09:00.102,18.5,41.25,1.5,31.875
2024-09-05 20:09:00.205,20.0,36.75,1.5,30.375
2024-09-05 20:09:00.308,17.25,37.0,1.5,29.125
2024-09-05 20:09:00.410,17.0,35.25,1.5,28.125
2024-09-05 20:09:00.513,15.5,39.0,1.5,29.25
2024-09-05 20:09:00.615,16.75,34.75,1.5,27.75
2024-09-05 20:09:00.718,18.0,35.75,1.5,28.875
2024-09-05 20:09:00.821,19.25,36.25,1.5,29.75
2024-09-05 20:09:00.923,12.25,36.75,1.5,26.5
2024-09-05 20:09:01.026,17.75,33.5,1.5,27.625
2024-09-05 20:09:01.128,19.25,33.25,1.5,28.25
2024-09-05 20:09:01.231,17.5,36.75,1.5,29.125
2024-09-05 20:09:01.334,18.75,38.5,1.5,30.625
2024-09-05 20:09:01.436,17.5,39.24999999999999,1.5,30.374999999999996
2024-09-05 20:09:01.539,17.5,38.25,1.5,29.875
2024-09-05 20:09:01.642,17.0,38.0,1.5,29.5
2024-09-05 20:09:01.744,16.25,36.5,1.5,28.375
2024-09-05 20:09:01.847,17.75,35.5,1.5,28.625
2024-09-05 20:09:01.950,17.25,38.25,1.5,29.75
2024-09-05 20:09:02.052,18.25,38.5,1.5,30.375
2024-09-05 20:09:02.155,16.75,36.5,1.5,28.625
2024-09-05 20:09:02.258,18.75,36.5,1.5,29.625
2024-09-05 20:09:02.360,17.75,36.5,1.5,29.125
2024-09-05 20:09:02.463,16.5,40.5,1.5,30.5
2024-09-05 20:09:02.565,19.75,39.24999999999999,1.5,31.499999999999996
2024-09-05 20:09:02.668,18.0,39.24999999999999,1.5,30.624999999999996
2024-09-05 20:09:02.771,16.75,38.25,1.5,29.5
2024-09-05 20:09:02.874,16.0,36.75,1.5,28.375
2024-09-05 20:09:02.976,17.0,39.24999999999999,1.5,30.124999999999996
2024-09-05 20:09:03.079,18.25,37.5,1.5,29.875
2024-09-05 20:09:03.182,18.75,34.25,1.5,28.5
2024-09-05 20:09:03.284,19.25,35.0,1.5,29.125
2024-09-05 20:09:03.387,20.0,37.5,1.5,30.75
2024-09-05 20:09:03.490,15.75,37.0,1.5,28.375
2024-09-05 20:09:03.593,18.0,35.0,1.5,28.5
2024-09-05 20:09:03.695,17.75,40.75,1.5,31.25
2024-09-05 20:09:03.798,19.0,40.75,1.5,31.875
2024-09-05 20:09:03.901,17.5,39.0,1.5,30.25
2024-09-05 20:09:04.004,16.75,38.75000000000001,1.5,29.750000000000004
2024-09-05 20:09:04.106,18.75,40.75,1.5,31.75
2024-09-05 20:09:04.209,17.25,39.24999999999999,1.5,30.249999999999996
2024-09-05 20:09:04.312,18.5,37.25,1.5,29.875
2024-09-05 20:09:04.414,19.5,37.25,1.5,30.375
2024-09-05 20:09:04.517,16.25,36.25,1.5,28.25
2024-09-05 20:09:04.619,18.5,37.0,1.5,29.75
2024-09-05 20:09:04.722,18.0,36.25,1.5,29.125
2024-09-05 20:09:04.825,16.75,40.25000000000001,1.5,30.500000000000004
2024-09-05 20:09:04.927,18.25,41.5,1.5,31.875
2024-09-05 20:09:05.030,17.75,36.75,1.5,29.25
2024-09-05 20:09:05.133,19.5,40.0,1.5,31.75
2024-09-05 20:09:05.235,18.75,36.75,1.5,29.75
2024-09-05 20:09:05.338,18.0,41.99999999999999,1.5,31.999999999999996
2024-09-05 20:09:05.441,20.5,38.5,1.5,31.5
2024-09-05 20:09:05.543,17.75,35.75,1.5,28.75
2024-09-05 20:09:05.646,19.0,35.75,1.5,29.375
2024-09-05 20:09:05.748,18.25,38.75000000000001,1.5,30.500000000000004
2024-09-05 20:09:05.851,19.25,38.5,1.5,30.875
2024-09-05 20:09:05.954,20.0,38.25,1.5,31.125
2024-09-05 20:09:06.056,18.75,40.75,1.5,31.75
2024-09-05 20:09:06.159,20.0,38.5,1.5,31.25
2024-09-05 20:09:06.262,20.0,38.5,1.5,31.25
2024-09-05 20:09:06.364,20.5,39.24999999999999,1.5,31.874999999999996
2024-09-05 20:09:06.467,19.5,41.0,1.5,32.25
2024-09-05 20:09:06.569,19.0,41.25,1.5,32.125
2024-09-05 20:09:06.672,20.5,36.25,1.5,30.375
2024-09-05 20:09:06.775,19.25,34.5,1.5,28.875
2024-09-05 20:09:06.877,17.75,36.0,1.5,28.875
2024-09-05 20:09:06.980,19.0,38.25,1.5,30.625
2024-09-05 20:09:07.083,18.25,36.0,1.5,29.125
2024-09-05 20:09:07.186,18.5,37.74999999999999,1.5,30.124999999999996
2024-09-05 20:09:07.288,20.5,39.75,1.5,32.125
2024-09-05 20:09:07.391,20.999999999999996,41.5,1.5,33.25
2024-09-05 20:09:07.494,19.75,40.25000000000001,1.5,32.0
2024-09-05 20:09:07.596,17.75,35.25,1.5,28.5
2024-09-05 20:09:07.699,19.25,39.75,1.5,31.5
2024-09-05 20:09:07.801,19.5,40.25000000000001,1.5,31.875000000000004
2024-09-05 20:09:07.904,16.0,37.5,1.5,28.75
2024-09-05 20:09:08.006,19.75,36.75,1.5,30.25
2024-09-05 20:09:08.109,20.5,37.74999999999999,1.5,31.124999999999996
2024-09-05 20:09:08.212,18.75,38.25,1.5,30.5
2024-09-05 20:09:08.314,19.75,37.74999999999999,1.5,30.749999999999996
2024-09-05 20:09:08.417,21.25,38.0,1.5,31.625
2024-09-05 20:09:08.520,19.5,40.0,1.5,31.75
2024-09-05 20:09:08.622,20.999999999999996,40.25000000000001,1.5,32.625
2024-09-05 20:09:08.725,18.0,39.75,1.5,30.875
2024-09-05 20:09:08.827,19.25,39.0,1.5,31.125
2024-09-05 20:09:08.930,19.5,40.25000000000001,1.5,31.875000000000004
2024-09-05 20:09:09.033,22.250000000000004,38.5,1.5,32.375
2024-09-05 20:09:09.135,20.0,36.75,1.5,30.375
2024-09-05 20:09:09.238,17.5,34.75,1.5,28.125
2024-09-05 20:09:09.341,17.0,35.5,1.5,28.25
2024-09-05 20:09:09.443,19.75,37.25,1.5,30.5
2024-09-05 20:09:09.546,17.5,38.75000000000001,1.5,30.125000000000004
2024-09-05 20:09:09.648,18.75,36.5,1.5,29.625
2024-09-05 20:09:09.751,17.25,39.24999999999999,1.5,30.249999999999996
2024-09-05 20:09:09.854,20.25,38.5,1.5,31.375
2024-09-05 20:09:09.956,19.5,37.0,1.5,30.25
2024-09-05 20:09:10.059,17.25,37.5,1.5,29.375
2024-09-05 20:09:10.162,18.5,34.0,1.5,28.25
2024-09-05 20:09:10.264,18.0,39.5,1.5,30.75
2024-09-05 20:09:10.367,16.0,36.0,1.5,28.0
2024-09-05 20:09:10.470,15.75,35.25,1.5,27.5
2024-09-05 20:09:10.572,17.5,36.25,1.5,28.875
2024-09-05 20:09:10.675,19.0,39.24999999999999,1.5,31.124999999999996
2024-09-05 20:09:10.778,17.5,40.75,1.5,31.125
2024-09-05 20:09:10.881,17.0,40.0,1.5,30.5
2024-09-05 20:09:10.983,16.75,37.74999999999999,1.5,29.249999999999996
2024-09-05 20:09:11.086,17.75,40.0,1.5,30.875
2024-09-05 20:09:11.189,18.75,39.0,1.5,30.875
2024-09-05 20:09:11.291,15.75,38.75000000000001,1.5,29.250000000000004
2024-09-05 20:09:11.394,17.75,38.0,1.5,29.875
2024-09-05 20:09:11.497,18.75,38.5,1.5,30.625
2024-09-05 20:09:11.599,18.75,34.75,1.5,28.75
2024-09-05 20:09:11.702,18.5,35.25,1.5,28.875
2024-09-05 20:09:11.805,16.5,39.5,1.5,30.0
2024-09-05 20:09:11.907,17.75,38.5,1.5,30.125
2024-09-05 20:09:12.010,17.0,35.5,1.5,28.25
2024-09-05 20:09:12.113,17.75,38.5,1.5,30.125
2024-09-05 20:09:12.215,17.5,36.75,1.5,29.125
2024-09-05 20:09:12.318,17.5,38.75000000000001,1.5,30.125000000000004
2024-09-05 20:09:12.421,17.25,37.0,1.5,29.125
2024-09-05 20:09:12.523,18.0,38.75000000000001,1.5,30.375000000000004
2024-09-05 20:09:12.626,19.0,38.5,1.5,30.75
2024-09-05 20:09:12.728,18.0,37.25,1.5,29.625
2024-09-05 20:09:12.831,17.25,34.75,1.5,28.0
2024-09-05 20:09:12.934,16.75,38.0,1.5,29.375
2024-09-05 20:09:13.036,16.75,37.5,1.5,29.125
2024-09-05 20:09:13.139,17.0,39.5,1.5,30.25
2024-09-05 20:09:13.242,16.5,38.75000000000001,1.5,29.625000000000004
2024-09-05 20:09:13.344,16.5,37.25,1.5,28.875
2024-09-05 20:09:13.447,17.5,39.24999999999999,1.5,30.374999999999996
2024-09-05 20:09:13.549,14.000000000000002,36.75,1.5,27.375
2024-09-05 20:09:13.652,18.0,39.75,1.5,30.875
2024-09-05 20:09:13.754,20.0,38.75000000000001,1.5,31.375000000000004
2024-09-05 20:09:13.857,18.5,38.5,1.5,30.5
2024-09-05 20:09:13.959,17.0,37.74999999999999,1.5,29.374999999999996
2024-09-05 20:09:14.062,17.25,37.0,1.5,29.125
2024-09-05 20:09:14.165,17.25,37.0,1.5,29.125
2024-09-05 20:09:14.267,16.5,37.5,1.5,29.0
2024-09-05 20:09:14.370,18.25,38.25,1.5,30.25
2024-09-05 20:09:14.473,16.25,35.5,1.5,27.875
2024-09-05 20:09:14.575,18.25,38.25,1.5,30.25
2024-09-05 20:09:14.678,20.75,39.24999999999999,1.5,31.999999999999996
2024-09-05 20:09:14.780,18.75,34.5,1.5,28.625
2024-09-05 20:09:14.883,19.5,39.5,1.5,31.5
2024-09-05 20:09:14.985,17.75,37.74999999999999,1.5,29.749999999999996
2024-09-05 20:09:15.088,15.5,37.5,1.5,28.5
2024-09-05 20:09:15.191,18.0,37.0,1.5,29.5
2024-09-05 20:09:15.293,18.75,36.75,1.5,29.75
2024-09-05 20:09:15.396,18.0,37.25,1.5,29.625
2024-09-05 20:09:15.499,18.75,38.5,1.5,30.625
2024-09-05 20:09:15.601,18.0,35.5,1.5,28.75
2024-09-05 20:09:15.704,20.0,38.5,1.5,31.25
2024-09-05 20:09:15.807,18.25,37.74999999999999,1.5,29.999999999999996
2024-09-05 20:09:15.909,19.0,39.0,1.5,31.0
2024-09-05 20:09:16.012,17.25,34.75,1.5,28.0
2024-09-05 20:09:16.115,17.75,39.24999999999999,1.5,30.499999999999996
2024-09-05 20:09:16.217,20.5,39.5,1.5,32.0
2024-09-05 20:09:16.320,18.75,37.5,1.5,30.125
2024-09-05 20:09:16.422,19.0,36.25,1.5,29.625
2024-09-05 20:09:16.525,19.25,37.25,1.5,30.25
2024-09-05 20:09:16.628,18.5,37.5,1.5,30.0
2024-09-05 20:09:16.730,18.75,38.75000000000001,1.5,30.750000000000004
2024-09-05 20:09:16.833,18.5,38.25,1.5,30.375
2024-09-05 20:09:16.936,17.5,39.0,1.5,30.25
2024-09-05 20:09:17.038,17.25,40.5,1.5,30.875
2024-09-05 20:09:17.141,17.75,40.75,1.5,31.25
2024-09-05 20:09:17.244,19.0,41.25,1.5,32.125
2024-09-05 20:09:17.346,17.75,36.75,1.5,29.25
2024-09-05 20:09:17.449,19.5,33.25,1.5,28.375
2024-09-05 20:09:17.552,18.75,38.0,1.5,30.375
2024-09-05 20:09:17.654,18.75,37.5,1.5,30.125
2024-09-05 20:09:17.757,21.25,37.0,1.5,31.125
2024-09-05 20:09:17.860,18.25,33.75,1.5,28.0
2024-09-05 20:09:17.962,19.25,40.0,1.5,31.625
2024-09-05 20:09:18.065,19.5,35.25,1.5,29.375
2024-09-05 20:09:18.167,20.25,39.0,1.5,31.625
2024-09-05 20:09:18.270,19.75,39.75,1.5,31.75
2024-09-05 20:09:18.373,19.0,39.75,1.5,31.375
2024-09-05 20:09:18.475,18.5,35.0,1.5,28.75
2024-09-05 20:09:18.578,19.75,37.0,1.5,30.375
2024-09-05 20:09:18.680,20.5,33.5,1.5,29.0
2024-09-05 20:09:18.783,19.75,35.5,1.5,29.625
2024-09-05 20:09:18.886,19.25,40.5,1.5,31.875
2024-09-05 20:09:18.988,18.75,34.75,1.5,28.75
2024-09-05 20:09:19.091,19.5,36.0,1.5,29.75
2024-09-05 20:09:19.194,20.25,37.5,1.5,30.875
2024-09-05 20:09:19.296,18.0,41.0,1.5,31.5
2024-09-05 20:09:19.399,19.5,40.75,1.5,32.125
2024-09-05 20:09:19.502,20.5,38.75000000000001,1.5,31.625000000000004
2024-09-05 20:09:19.605,19.75,39.75,1.5,31.75
2024-09-05 20:09:19.707,20.25,38.25,1.5,31.25
2024-09-05 20:09:19.810,19.5,33.75,1.5,28.625
2024-09-05 20:09:19.913,19.5,37.25,1.5,30.375
2024-09-05 20:09:20.015,20.25,38.0,1.5,31.125
2024-09-05 20:09:20.118,19.75,40.0,1.5,31.875
2024-09-05 20:09:20.221,19.5,37.5,1.5,30.5
2024-09-05 20:09:20.323,19.0,39.0,1.5,31.0
2024-09-05 20:09:20.426,20.75,40.75,1.5,32.75
2024-09-05 20:09:20.529,18.0,39.0,1.5,30.5
2024-09-05 20:09:20.631,19.25,40.75,1.5,32.0
2024-09-05 20:09:20.734,19.5,39.0,1.5,31.25
2024-09-05 20:09:20.837,19.0,36.75,1.5,29.875
2024-09-05 20:09:20.939,19.25,39.0,1.5,31.125
2024-09-05 20:09:21.042,18.75,36.25,1.5,29.5
2024-09-05 20:09:21.145,17.75,37.74999999999999,1.5,29.749999999999996
2024-09-05 20:09:21.247,18.25,39.0,1.5,30.625
2024-09-05 20:09:21.350,18.0,37.74999999999999,1.5,29.874999999999996
2024-09-05 20:09:21.453,17.75,38.75000000000001,1.5,30.250000000000004
2024-09-05 20:09:21.555,19.0,39.75,1.5,31.375
2024-09-05 20:09:21.658,17.25,40.0,1.5,30.625
2024-09-05 20:09:21.761,16.75,40.25000000000001,1.5,30.500000000000004
2024-09-05 20:09:21.863,17.5,40.0,1.5,30.75
2024-09-05 20:09:21.966,19.25,37.25,1.5,30.25
2024-09-05 20:09:22.068,18.25,40.25000000000001,1.5,31.250000000000004
2024-09-05 20:09:22.171,16.75,39.24999999999999,1.5,29.999999999999996
2024-09-05 20:09:22.274,18.75,38.5,1.5,30.625
2024-09-05 20:09:22.376,17.75,38.75000000000001,1.5,30.250000000000004
2024-09-05 20:09:22.479,17.5,39.24999999999999,1.5,30.374999999999996
2024-09-05 20:09:22.582,18.75,40.0,1.5,31.375
2024-09-05 20:09:22.685,16.5,40.0,1.5,30.25
2024-09-05 20:09:22.787,17.75,40.75,1.5,31.25
2024-09-05 20:09:22.890,18.5,40.5,1.5,31.5
